Name       RA      Dec  perr  T90  flu fle   P1 p1e  Phi  Sp     Phie
060403	282.338	8.327	1.0	30.100	13.50	0.73	0.95	0.13	1.08  PL	0.09
060323	174.421	50.000	1.4	25.400	6.22	0.67	0.78	0.15	1.54  PL	0.18
060322	274.230	-36.710	1.1	221.500	52.20	2.56	2.08	0.20	1.1  CPL	 NA
060319	176.379	60.038	2.0	10.600	2.64	0.34	1.09	0.14	2.33  PL	0.25
060313	66.625	-10.858	1.0	0.740	11.30	0.45	12.10	0.45	0.70  PL	0.07
060312	45.780	12.827	1.0	50.600	19.70	0.91	1.53	0.14	1.88  PL	0.09
060306	41.097	-2.163	1.0	61.200	21.30	1.18	5.97	0.35	1.80  PL	0.10
060223B	254.238	-30.812	1.0	10.300	16.00	0.56	2.87	0.20	1.49  PL	0.07
060223A	55.186	-17.134	1.2	11.300	6.73	0.48	1.35	0.18	1.74  PL	0.12
060219	241.851	32.309	2.1	62.100	4.28	0.80	0.56	0.17	2.56  PL	0.34
060218	50.380	16.910	2.5	2100	15.70	1.52	0.25	0.11	2.26  PL	0.17
060211B	75.085	14.959	1.8	27.700	4.38	0.59	0.73	0.13	1.57  PL	0.21
060211A	58.381	21.489	1.5	126.300	15.70	1.37	0.42	0.12	0.9  CPL	 NA
060210	57.727	27.015	1.0	255.000	76.60	4.09	2.72	0.28	1.53  PL	0.09
060206	202.933	35.046	1.0	7.600	8.31	0.42	2.79	0.17	1.2  CPL	 NA
060204B	211.805	27.675	1.0	139.400	29.50	1.78	1.35	0.15	0.8  CPL	 NA
060203	103.463	71.841	1.8	68.200	8.98	1.28	0.60	0.19	1.61  PL	0.23
060202	35.809	38.377	2.1	198.900	21.30	1.65	0.51	0.17	1.71  PL	0.13
060124	77.097	69.727	1.6	50	    4.61	0.53	0.89	0.18	1.84  PL	0.19
060123	179.750	45.513	NA	900	3.0	NA	0.04	NA	1.9  PL  	NA
060117	327.912	-59.982	1.0	16.900	202.00	3.71	48.30	1.56	1.5  CPL	 NA
060116	84.698	-5.438	1.7	105.900	24.10	2.61	1.11	0.32	1.43  PL	0.18
060115	54.007	17.339	2.0	139.600	17.10	1.50	0.87	0.12	1.0  CPL	 NA
060111B	286.456	70.380	1.5	58.800	16.00	1.42	1.40	0.27	1.01  PL	0.17
060111A	276.193	37.600	1.0	13.200	12.00	0.58	1.71	0.15	0.9  CPL	 NA
060110	72.737	28.428	1.0	26.000	15.70	0.70	1.89	0.16	1.64  PL	0.08
060109	282.735	32.011	3.0	115.400	6.55	1.03	0.47	0.12	1.93  PL	0.24
060108	147.013	31.935	1.3	14.300	3.69	0.37	0.77	0.12	2.03  PL	0.17
060105	297.485	46.356	1.0	54.400	176.00	3.04	7.44	0.36	1.07  PL	0.04
060102	328.839	-1.837	2.6	19.000	2.34	0.50	0.38	0.12	1.23  PL	0.39
051227	125.231	31.949	2.1	114.600	6.99	1.08	0.95	0.12	1.45  PL	0.24
051221B	312.378	53.041	1.6	39.900	9.17	1.04	0.54	0.20	1.34  PL	0.19
051221A	328.715	16.888	1.0	1.400	11.50	0.35	12.00	0.39	1.39  PL	0.06
051213	252.084	-59.233	1.8	71.100	7.82	1.03	0.48	0.14	1.63  PL	0.20
051210	330.192	-57.622	1.9	1.300	0.85	0.14	0.75	0.12	1.06  PL	0.28
051117B	85.205	-19.286	2.4	9.000	1.77	0.37	0.49	0.14	1.53  PL	0.31
051117A	228.398	30.868	1.0	136.300	43.40	1.55	0.95	0.16	1.82  PL	0.07
051114	226.290	60.154	1.9	2.2	     1.28	0.23	0.70	0.15	1.21  PL	0.28
051113	187.242	-26.395	1.4	93.300	25.60	2.14	2.25	0.32	1.72  PL	0.14
051111	348.136	18.367	1.0	46.100	40.80	1.34	2.66	0.21	1.32  PL	0.06
051109B	345.469	38.663	2.0	14.300	2.56	0.41	0.55	0.13	1.97  PL	0.24
051109A	330.316	40.850	1.9	37.200	22.00	2.72	3.94	0.69	1.51  PL	0.20
051105A	265.279	34.916	2.6	0.093	0.22	0.04	0.32	0.12	1.22  PL	0.30
051021B	126.059	-45.534	1.3	46.500	8.35	0.91	0.80	0.14	0.6  CPL	 NA
051016B	132.123	13.629	1.6	4.000	1.70	0.22	1.30	0.16	2.40  PL	0.23
051016A	122.814	-18.299	2.0	23.000	8.37	1.38	1.39	0.38	1.89  PL	0.27
051012	270.513	-52.799	2.2	13	    3.04	0.42	0.53	0.13	2.19  PL	0.24
051008	202.865	42.103	1.0	NA	   50.90	1.45	5.44	0.35	1.13  PL	0.05
051006	110.807	9.510	1.4	34.800	13.40	1.41	1.62	0.30	1.51  PL	0.17
051001	350.984	-31.515	2.3	189.100	17.40	1.47	0.49	0.11	2.05  PL	0.15
050925	303.490	34.329	1.4	0.070	0.76	0.09	10.00	1.19	0.4  CPL	 NA
050922C	317.383	-8.764	1.0	4.500	16.20	0.54	7.26	0.32	1.37  PL	0.06
050922B	5.790	-5.607	2.6	150.900	22.30	3.56	1.01	0.36	2.17  PL	0.26
050916	135.979	-51.406	2.9	49.500	9.29	1.27	0.65	0.23	1.76  PL	0.21
050915B	219.109	-67.411	1.0	40.900	33.80	1.37	2.31	0.21	1.4  CPL	 NA
050915A	81.688	-28.014	1.4	52.000	8.50	0.88	0.77	0.14	1.39  PL	0.17
050911	13.710	-38.856	2.4	16.200	3.17	0.58	1.33	0.20	1.84  PL	0.28
050908	20.457	-12.950	1.5	19.400	4.83	0.51	0.70	0.14	1.88  PL	0.17
050906	52.802	-14.621	3.3	0.258	0.06	0.02	NA	NA	2.46  PL	0.43
050904	13.770	14.189	2.7	174.200	48.30	1.80	0.62	0.17	1.25  PL	0.07
050827	64.294	18.219	1.0	50.000	21.00	1.21	1.84	0.20	1.38  PL	0.10
050826	87.761	-2.658	2.0	35.500	4.13	0.72	0.38	0.13	1.16  PL	0.31
050824	12.264	22.602	2.1	22.600	2.66	0.52	0.50	0.15	2.76  PL	0.38
050822	51.106	-46.030	1.7	103.400	24.60	1.72	2.24	0.22	2.37  PL	0.14
050820B	135.607	-72.640	1.0	12.000	20.60	0.58	3.95	0.18	0.6  CPL	 NA
050820A	337.416	19.560	1.1	26	   34.40	2.42	2.45	0.23	1.25  PL	0.12
050819	358.751	24.871	2.0	37.700	3.50	0.55	0.38	0.12	2.71  PL	0.29
050815	293.584	9.139	1.9	2.900	0.79	0.15	0.55	0.12	0.9  CPL	 NA
050814	264.196	46.324	2.0	150.900	20.10	2.20	0.71	0.25	1.80  PL	0.17
050813	242.001	11.244	2.8	0.450	0.44	0.11	0.94	0.23	1.28  PL	0.37
050803	350.650	5.788	1.2	87.900	21.50	1.35	0.96	0.11	1.38  PL	0.11
050802	219.283	27.799	1.3	19.000	20.00	1.57	2.75	0.44	1.54  PL	0.13
050801	204.144	-21.930	1.5	19.400	3.10	0.48	1.46	0.14	1.99  PL	0.25
050730	212.069	-3.754	1.3	156.500	23.80	1.52	0.55	0.14	1.53  PL	0.11
050726	200.024	-32.064	1.8	49.900	19.40	2.12	1.38	0.38	0.90  PL	0.21
050724	246.175	-27.526	1.9	96.000	9.98	1.20	3.26	0.30	1.89  PL	0.22
050721	253.453	-28.386	1.9	98.400	36.20	3.16	2.24	0.46	1.90  PL	0.15
050717	214.348	-50.541	1.0	85.000	63.10	1.75	6.23	0.31	1.30  PL	0.05
050716	338.593	38.683	1.0	69.100	61.70	2.43	2.18	0.35	0.8  CPL	 NA
050715	155.641	-0.029	1.3	51.600	14.90	1.38	1.05	0.14	1.60  PL	0.15
050714B	169.691	-15.547	2.4	46.700	5.95	1.05	0.52	0.22	2.45  PL	0.30
050713B	307.821	60.936	2.1	54.200	31.80	3.18	1.60	0.50	1.39  PL	0.17
050713A	320.585	77.072	1.0	124.700	51.10	2.12	4.67	0.33	1.53  PL	0.08
050712	77.722	64.924	1.7	51.600	10.80	1.19	0.55	0.18	1.50  PL	0.18
050701	227.241	-59.399	2.0	21.800	13.60	0.68	2.74	0.18	1.70  PL	0.09
050607	300.180	9.139	1.3	26.400	5.92	0.55	0.95	0.14	1.92  PL	0.16
050603	39.982	-25.175	1.1	12.400	63.60	2.29	21.50	1.07	1.16  PL	0.06
050528	353.524	45.957	2.1	11.300	4.48	0.70	1.18	0.30	2.27  PL	0.26
050525A	278.142	26.335	1.0	8.800	153.00	2.21	41.70	0.94	1.0  CPL	 NA
050509B	189.046	28.974	2.5	0.073	0.09	0.02	0.28	0.10	1.57  PL	0.38
050509A	310.573	54.076	1.2	11.400	3.41	0.34	0.90	0.12	2.11  PL	0.18
050507	48.063	-11.064	2.1	NA	    1.67	0.32	0.29	0.13	1.53  PL	0.29
050505	141.760	30.266	1.3	58.900	24.90	1.79	1.85	0.31	1.41  PL	0.12
050502B	142.535	16.987	1.2	17.700	4.78	0.42	1.42	0.13	1.59  PL	0.14
050422	324.507	55.788	1.8	59.300	6.07	0.74	0.57	0.11	1.41  PL	0.19
050421	307.341	73.678	2.7	15.000	1.45	0.40	0.26	0.19	1.56  PL	0.43
050418	44.334	-18.541	1.0	82.300	52.10	1.83	3.68	0.28	1.71  PL	0.07
050416B	133.848	11.186	1.3	3.400	10.80	0.97	5.93	0.61	0.4  CPL	 NA
050416A	188.485	21.058	1.5	2.500	3.67	0.37	4.88	0.48	3.08  PL	0.22
050412	181.099	-1.193	1.5	26.500	6.18	0.55	0.48	0.05	0.74  PL	0.17
050410	89.757	79.605	1.1	42.500	41.50	2.25	1.80	0.36	0.8  CPL	 NA
050406	34.410	-50.180	2.5	5.400	0.68	0.14	0.36	0.10	2.43  PL	0.35
050401	247.873	2.185	1.0	33.300	82.20	3.06	10.70	0.92	1.40  PL	0.07
050326	6.871	-71.377	1.0	29.300	88.60	1.55	12.20	0.39	1.25  PL	0.04
050319	154.172	43.581	2.4	152.500	13.10	1.48	1.52	0.21	2.02  PL	0.19
050318	49.695	-46.386	1.0	32	    10.80	0.77	3.16	0.20	1.90  PL	0.10
050315	306.476	-42.591	1.1	95.600	32.20	1.46	1.93	0.22	2.11  PL	0.09
050306	282.309	-9.152	1.0	158.300	115.00	4.34	3.58	0.48	1.48  PL	0.07
050223	271.394	-62.465	1.5	22.500	6.36	0.65	0.69	0.16	1.85  PL	0.17
050219B	81.306	-57.758	1.0	30.700	158.00	5.00	24.80	1.53	1.0  CPL	 NA
050219A	166.416	-40.681	1.0	23.700	41.10	1.58	3.53	0.35	0.1  CPL	 NA
050215B	174.463	40.797	1.6	8.100	2.27	0.29	0.67	0.12	1.99  PL	0.19
050215A	348.403	49.328	2.6	87.300	7.08	1.08	0.49	0.13	1.46  PL	0.26
050202	290.584	-38.730	2.3	0.270	0.30	0.06	0.55	0.17	1.44  PL	0.32
050128	219.587	-34.765	1.1	19.200	50.20	2.29	7.42	0.73	0.7  CPL	 NA
050126	278.115	42.384	1.4	24.800	8.38	0.80	0.71	0.17	1.34  PL	0.15
050124	192.877	13.039	1.0	4.000	11.90	0.66	5.46	0.38	0.7  CPL	 NA
050117	358.479	65.939	1.0	166.600	88.10	2.33	2.35	0.17	1.2  CPL	 NA
041228	336.642	5.032	1.0	55.400	34.90	1.52	1.61	0.25	1.60  PL	0.08
041226	79.689	73.329	3.0	89.700	3.21	0.83	0.35	0.05	1.40  PL	0.43
041224	56.192	-6.663	2.0	177.200	87.30	3.48	2.94	0.30	1.1  CPL	 NA
041223	100.204	-37.068	1.0	109.100	167.00	2.79	7.35	0.32	1.11  PL	0.03
041220	291.288	60.598	1.0	5.600	3.83	0.28	1.81	0.14	1.66  PL	0.12
041219C	343.926	-76.744	1.0	4.800	13.10	0.73	2.45	0.25	2.02  PL	0.10
041219B	167.674	-33.458	7.0	30	NA	NA	NA	NA	NA	NA NA
041219A	6.154	62.847	7.0	520	   1550	NA	NA	NA	NA	NA NA
041217	164.793	-17.942	1.3	5.800	27.70	1.23	6.86	0.52	0.7  CPL	 NA
